"","H2O_30m_A","H2O_30m_B","H2O_30m_C","PNA79_30m_A","PNA79_30m_B","PNA79_30m_C","PNAscr_30m_A","PNAscr_30m_B","PNAscr_30m_C","H2O_16h_A","H2O_16h_B","H2O_16h_C","PNA79_16h_A","PNA79_16h_B","PNA79_16h_C","PNAscr_16h_A","PNAscr_16h_B","PNAscr_16h_C"
"cds-C4N14_06245",4.44846416837834,4.38856875601765,2.93571615983504,6.45476038415517,4.93731999476336,5.8795787420183,6.41121101116096,2.59341919095978,3.19553625371541,4.22988679478463,4.39475475775714,7.77369759647307,4.90192169624944,6.06410065375453,8.33897492967998,8.02393435652002,4.68482294248898,12.2339262742448
"cds-C4N14_06250",4.44846416837834,3.59064716401444,2.44643013319587,1.93642811524655,2.46865999738168,1.76387362260549,3.77130059480056,4.53848358417962,4.26071500495388,0.667876862334416,2.84366484325462,1.59460463517396,2.80109811214254,2.27403774515795,2.16195646325037,2.44206697807131,1.00389063053335,3.0584815685612
"cds-C4N14_06255",832.974915528845,748.051492503008,983.464913544739,975.959770084261,549.805847988292,745.53058448792,890.404070432413,703.464955547842,1098.19929252686,23.5983158024827,127.189372989206,138.929928839532,30.1118047055323,27.2884529418954,38.9152163385066,244.555564518284,199.439605265959,248.416669624249
"cds-C4N14_06260",423.16015401699,311.987342473255,318.525203342102,273.681840288179,344.5544024917,302.210347339741,317.920640141687,304.078400140035,314.760320990968,980.443233906922,762.102177992237,737.105992609164,731.55345695456,747.589908720675,678.854329460615,666.684285013468,606.349940842145,576.353860031089
"cds-C4N14_06265",128.449402861925,119.688238800481,103.239351620866,143.94115656666,137.186962711639,134.054395318017,134.63543123438,138.099571918609,120.365198889947,1296.3489897911,953.144752461797,945.401223078763,529.640968037618,578.932109288128,567.976847988203,424.570787473255,418.957023142586,373.814413935258
"cds-C4N14_06270",703.413396624826,645.518567930596,678.150432921895,654.512702953334,663.011542153937,678.503386828912,674.308546350341,695.036343177222,647.096091377371,4820.73519232981,3606.54256620411,3336.31154794272,1964.27005113996,2584.82290366287,2404.71328898105,1919.46464476405,1858.87081753759,2062.09623978104
"cds-C4N14_06275",177.938566735134,149.610298500602,132.107227192577,113.603782761131,138.597625567286,117.591574840366,106.350676773376,151.066667873407,116.637073260613,486.882232641789,386.738418682628,369.350298622169,267.504869709612,195.377742938154,172.029964290065,192.923291267634,183.711985387604,174.673280693384
"cds-C4N14_06280",272.468430313174,211.050261084849,219.20013993435,430.53251762315,278.605913990218,379.820786734382,396.363692513539,411.705296564866,309.967016610395,284.960794596017,251.276566149408,232.612951156002,129.317362843914,109.532818058441,110.259779625769,195.016491534552,192.747001062404,197.781808100291
"cds-C4N14_06285",185.167321008749,244.164007152982,274.489460944577,190.415431332577,252.861316874667,196.377929983411,228.540816044914,235.3527915796,266.827277185237,281.176159042789,220.254767859358,224.041951241942,300.884622212644,350.770322190614,298.967693775193,270.022834432456,258.669152467427,272.884522172738
"cds-C4N14_06290",586.641212204894,350.68653968541,423.232413042885,639.021278031361,348.081059630817,490.944824958528,582.665941896687,528.409160158056,479.863027432931,227.523384435258,270.665190080689,236.40013716454,123.014892091593,127.725120019705,134.041300721523,203.389292602225,221.525199137693,196.422482958708
"cds-C4N14_06295",542.712628542158,598.840154798408,598.39681057971,505.407738079349,604.116367930689,484.477288342308,567.203609458005,609.453509875549,565.077327532009,1174.35014960468,1006.14032454063,979.485897155607,856.66917263026,1015.35785321302,871.268454689897,753.552096090576,752.248712479659,793.506051398934
"cds-C4N14_06300",419.267747869659,325.950970333311,290.635899823669,241.408038367403,330.800439649145,251.645970158383,242.494628245676,261.935338286938,282.272369078195,649.621561430608,583.726837824448,575.253622139007,682.300815149387,623.465348464137,608.127468019996,428.059454584786,421.968695034186,369.73643851051
"cds-C4N14_06305",239.104949050336,184.718848548743,192.778694495834,148.459488835569,176.685522669746,145.813552802054,152.360544029943,145.879829491488,106.517875123847,542.538637836324,458.864099706995,443.898065316552,294.815576303002,305.100064142025,287.84906053562,218.739427892959,217.175006405382,217.152191367845
"cds-C4N14_06310",249.113993429187,286.453851529152,272.043030811381,218.170900984445,271.552599711985,252.233928032585,213.078483606232,249.616597129879,267.359866560856,392.043718190302,330.123636803286,366.161089351821,200.045090175513,195.756749229013,205.694714932106,293.745770790863,295.813105797161,272.204859601947
"cds-C4N14_06315",114.547952335742,111.709022880449,123.789364739711,229.789469675924,135.776299855992,172.859615015338,246.643058899957,180.242633771705,394.116137958234,19.8136802492543,92.2898499128998,40.6624181969361,51.1200405466013,52.113364993203,38.9152163385066,164.316220953084,133.517453860936,212.05472208691
"cds-C4N14_06320",346.980205133511,351.484461277414,331.246640034721,275.618268403426,349.139056772552,326.316620182016,290.767275859123,343.628042802171,330.205412883926,88.8276226904773,123.31164820295,134.345440513406,369.511525960137,338.073611446815,344.986481350094,350.959911419963,328.272236184406,389.44665306346
"cds-C4N14_06325",55.6058021047293,75.8025512403049,102.260779567587,79.3935527251085,81.4657799135955,93.4853019980909,79.5744425502919,66.7805441672144,104.920106996989,56.7695332984253,64.1117164661041,63.5848598275618,51.1200405466013,54.3874027383609,55.5931661978665,56.5164072067932,60.5680680421789,60.8298000858283
"cds-C4N14_06330",5.00452218942564,3.98960796001605,2.44643013319587,4.51833226890862,2.82132571129335,3.52774724521098,4.90269077324073,0.648354797739946,2.66294687809618,6.01089176100974,5.68732968650923,5.18246506431538,6.30247075232071,6.82211323547384,8.0301240063585,3.83753382268349,6.02334378320012,3.0584815685612
"cds-C4N14_06340",1.66817406314188,3.98960796001605,3.42500218647422,2.58190415366207,7.75864570605671,5.8795787420183,5.65695089220084,3.89012878643968,3.72812562933465,3.78463555322836,5.68732968650923,4.3851627467284,5.83562106696362,1.70552830886846,3.70621107985777,4.18640053383653,2.34241147124449,2.03898771237413
"cds-C4N14_06345",115.10401035679,126.071611536507,143.360805805278,95.5304536854965,125.196328438642,119.355448462971,118.795968736218,135.506152727649,118.76743076309,195.465295043206,188.974454583557,175.007858710342,306.253393594251,368.015108424728,352.398903509809,191.178957711868,221.859829347871,212.734384657701
"cds-C4N14_06350",5.00452218942564,5.98441194002407,4.89286026639174,3.8728562304931,9.16930856170339,5.29162086781647,4.52556071376068,2.59341919095978,3.72812562933465,15.1385422129134,15.2523841592748,16.9426742487234,11.4378172912487,12.3177044529389,9.88322954628738,8.72166777882611,11.0427969358669,13.2534201304319
"cds-C4N14_06355",46.7088737679726,36.305432436146,45.014314450804,79.3935527251085,40.5565570998419,74.6706500236324,59.5865493978489,58.3519317965951,77.7580488404084,51.8717696413063,52.995572078836,51.4259994843603,33.3797525030319,37.711125940536,43.8568311116503,38.7242049379879,43.1672971129342,27.8661654024465
"cds-C4N14_06360",62.8345563783441,78.1963160163145,92.964345061443,86.4937891476792,68.4171484988637,87.0177653818708,76.9345321339315,82.3410593129732,76.1602807135507,107.305549215063,135.978882504721,132.551510298836,95.0039109701678,102.900207968397,107.171270392554,93.1474118778629,101.392953683869,93.1137721984188
"cds-C4N14_06365",116.772184419932,128.864337108518,176.632255616742,155.55972525814,151.293591268106,139.346016185834,140.669512186061,139.396281514088,161.374580812628,255.574212653303,249.725476234905,256.532020683611,175.302056851587,187.039604539241,197.973441849069,157.338886730023,164.972693617648,154.623234855039
"cds-C4N14_06370",163.481058187904,177.138593424712,215.775137747876,225.916613445431,203.488116927033,220.484202825686,210.815703249351,243.13304915248,231.676378394367,181.885132175739,171.912465524029,190.555253903289,140.054905607127,124.693069692827,117.672201785484,147.919485528891,153.929896681781,163.119016989931
"cds-C4N14_06375",32.251365220743,24.7355693520995,25.442873385237,19.3642811524655,25.0392656877285,24.6942307164768,20.365023211923,27.8792563028177,20.238396273531,72.353326752895,65.4042913948562,72.9531620592088,41.7830468394595,36.1951007770973,43.5479801883288,35.5844045376105,60.9026982523567,53.6933430925189
"cds-C4N14_06380",342.531740965133,265.308929341067,317.546631288824,592.547003265444,336.795756785644,446.260026519189,475.183874944871,448.661520036043,437.788466759012,282.957164009014,263.426770479678,256.332695104215,190.474671625693,179.838485012908,186.545957686174,258.859099675559,245.953204480671,253.85397019058
"cds-C4N14_06385",196.844539450742,195.889750836788,207.946561321649,232.371373829586,185.502165517538,252.821885906787,212.324223487272,195.154794119724,277.479064697622,156.72843702781,159.503746208009,157.865858882222,88.7014402178471,93.0460444060461,91.7287242264798,174.084488865369,165.976584248181,158.701210279787
"cds-C4N14_06390",70.0633106519589,67.8233353202728,58.2250371700617,94.8849776470809,67.7118170710404,89.3695968786781,87.494173799373,99.8466388519517,88.9424257284123,43.6346216725152,50.9274521928327,50.2300460079798,24.0427587958901,21.9823648698602,33.9736015653629,54.4232069398749,49.8599013164898,56.0721620902887
"cds-C4N14_06395",136.790273177634,124.874729148502,114.982216260206,94.2395016086654,122.727668441261,93.4853019980909,106.350676773376,110.220315615791,80.9535850941238,65.4519325087727,83.2418254116351,61.1929528748008,51.5868902319584,67.2736166275893,55.5931661978665,70.819942364068,56.8871357302233,62.8687877982025
"cds-C4N14_06400",4257.18020913808,4532.99256417023,4353.17777900873,3948.37692698771,4729.9525549833,4194.49147455585,4240.07325873427,4477.53823319207,4966.39592764937,1864.26694839613,1748.85387860159,1780.37607517173,1883.97190525854,2354.57658196563,2073.00739733378,2519.86425465844,2155.68781396529,2580.67878129486
"cds-C4N14_06405",9.45298635780398,9.1760983080369,9.78572053278348,14.8459488835569,9.52197427561506,13.5230311066421,18.1022428550427,11.0220315615791,13.3147343904809,22.2625620778139,13.7012942447722,17.1419998281201,48.3189424344588,29.5624906870533,23.781521095754,21.9786028026418,27.1050470244005,20.3898771237413
"cds-C4N14_06410",27.2468430313174,27.1293341281091,28.8678755717113,16.1369009603879,26.8025942572868,37.6293039489171,36.2044857100854,25.9341919095978,28.7598262834387,11.5765322804632,10.5991144157672,15.5473951929461,35.2471512444603,26.1514340693164,19.4576081692533,25.8161366253253,27.4396772345783,19.3703832675543
"cds-C4N14_06415",0.556058021047293,1.19688238800481,1.46785807991752,5.80928434573965,2.11599428347001,5.8795787420183,0.754260118960112,3.89012878643968,2.13035750247694,0.667876862334416,1.80960490025294,0.996627896983727,0,2.08453459972812,0.617701846642961,1.74433355576522,2.67704168142227,1.01949385618707
"cds-C4N14_06420",46.1528157469253,38.300236416154,39.6321681577731,36.7921341896844,42.6725513833119,37.0413460747153,51.6668181487677,43.4397714485764,30.8901837859157,67.2329374749979,57.907356808094,55.8111622310887,49.0192169624944,48.5128052300362,36.4444089519347,46.0504058722019,54.8793544691566,47.2365486700008
"cds-C4N14_06425",1060.95870415824,1148.20917089262,1029.45780004882,759.725297215063,1110.54433310784,900.163505403001,902.849362395255,978.367389789579,775.450130901607,582.611249576389,572.61069343718,600.567970722394,1482.48117585144,1298.09654619433,1246.83117744882,1209.17202085645,1156.14737616424,1284.9020900811
"cds-C4N14_06430",369.77858399645,355.873030033431,262.746596305236,192.997335486239,331.153105363057,199.31771935442,229.295076163874,282.682691814616,154.450918929578,264.033986242872,222.064372759611,199.724230555539,210.549208096047,282.170183545015,248.007291427149,221.18149487103,204.459058418626,206.277590235183
"cds-C4N14_06435",43.3725256416889,62.2378841762503,52.8428908770308,45.8287987275017,55.368517084132,68.7910712816141,53.929598505648,59.0002865943351,46.3352756788735,51.6491440205281,41.6209127058176,47.2401623170287,24.7430333239258,21.034849142711,27.7965830989333,29.6536704480088,39.1517345908007,44.1780671014396
"cds-C4N14_06440",239.104949050336,139.636278600562,172.717967403628,267.872555942439,192.555479795771,241.06272842275,229.672206223354,208.770244872263,272.685760317049,58.3279126438723,67.73092626661,80.9261852350786,206.814410613191,199.35730899218,178.206982756494,166.060554508849,178.357902024759,189.286025965399
"cds-C4N14_06445",265.795734060606,247.754654316996,253.939447825731,258.835891404622,253.213982588578,258.113506774603,268.89373240928,253.506725916319,264.164330307141,107.305549215063,105.215599200421,109.03109193002,116.012146811237,132.65220180088,117.672201785484,107.799813746291,105.408516206002,109.425673897412
"cds-C4N14_06450",434.837372458983,451.623621073816,443.782426161731,402.131571932867,472.924722355548,419.213964305905,397.117952632499,377.342492284649,402.104978592523,363.992889972257,281.781334467957,291.413997078042,169.933285469981,183.818051066934,162.146734743777,195.016491534552,190.069959380981,220.890335507198
"cds-C4N14_06455",26156.9693100647,21987.9263500364,22302.6356662668,20501.6099321536,25775.2790326621,19961.7577870263,21915.4048864455,20828.3978773958,21278.0107347397,2061.73587402634,2662.96286821507,2405.26176658053,3786.61779793136,11290.9764110001,12246.8656624667,4018.24677906077,3893.42249541852,5672.12398453945
"cds-C4N14_06460",38.9240614733105,64.2326881562583,57.2464651167833,59.3837955342275,54.6631856563087,84.0779760108617,65.6206303495298,83.637768908453,74.0299232110738,66.5650606126634,69.7990461526133,68.5679993124804,50.4197660185657,29.7519938324832,41.6948746483999,52.3300066729567,44.5058179536453,40.1000916766913
"cds-C4N14_06465",30.5831911576011,35.9064716401444,23.9750153053195,19.3642811524655,44.0832142389586,31.161767332697,23.3820636877635,34.3628042802171,20.238396273531,39.4047348777305,35.9335830193083,31.6927671240825,36.6477003005316,36.9531133588167,32.120496025434,27.2116034699375,28.4435678651117,26.1670089754681
"cds-C4N14_06470",254.118515618613,294.832028245186,255.896591932288,214.298044753952,296.239199685802,187.558561870384,217.981174379472,256.748499905019,169.363421446917,142.925648539565,132.101157718464,129.561626607885,197.24399206337,213.570044899417,207.856671395357,208.971159980674,189.400698960626,170.595305268636
"cds-C4N14_06475",63.9466724204387,67.4243745242712,58.2250371700617,41.3104664585931,49.3731999476336,58.795787420183,38.8443961264458,44.7364810440563,47.400454430112,42.5214935686245,49.3763622783302,52.8212785401375,49.0192169624944,47.9442957937467,55.5931661978665,55.8186737844871,51.5330523673788,46.8967173846051
"cds-C4N14_06480",211.858106019019,186.314691732749,156.082242497896,132.968063913596,187.970825514919,168.155952021723,145.949333018782,182.187698164925,144.331720792813,123.779845152645,108.059264043675,116.007487208906,199.344815647477,223.803214752628,176.971579063208,192.923291267634,175.011599922981,204.578433808205
